,Unnamed: 0,age,education,employment,meanhouseholdincome,log_income
38102,38103,46.005777,12.336634,1.469517023,36301.887,4.559929200583977
38104,38105,53.060976,11.854962,1.20979021,34473.684,4.537487696386774
38106,38107,43.458601,12.971505,1.755443703,38075.125,4.580641337791957
38108,38109,34.4375,13.088235,1.6125,35346.154,4.548342165305585
38110,38111,42.350825,12.627451,1.717041801,38722.016,4.58795796007446
38112,38113,30.966981,13.607143,1.833333333,29000.0,4.462397997898956
38114,38115,44.396367,12.660487,1.722164412,36354.06,4.560552919655422
38116,38117,33.934913,13.407709,2.039672544,59301.408,4.773065004989409
38118,38119,42.093864,12.755696,1.713911906,42028.726,4.623546225609632
38120,38121,34.454545,13.0,1.875,43541.667,4.638905052060209
38122,38123,49.743108,12.729167,1.629179331,31112.5,4.4929349096166495
38124,38125,44.830508,12.931818,2.204081633,32808.333,4.515984164330164
38126,38127,34.465753,14.431818,1.630434783,55685.185,4.745739666833271
38128,38129,39.84326,12.803828,1.426294821,39562.264,4.597281136680775
38130,38131,45.796629,12.758209,1.783933518,32667.874,4.514120871845746
38132,38133,25.644444,13.863636,2.16,37870.968,4.578306406036741
38134,38135,42.230419,12.519685,1.68321513,37674.171,4.57604370467382
38136,38137,39.236842,13.207921,1.772512876,50623.076,4.704348530574099
38138,38139,40.75158,12.207188,1.239302694,30508.306,4.484418093736244
38140,38141,40.52771,12.778986,1.755344418,44134.957,4.6447827077972255
38142,38143,40.428188,12.356061,1.934210526,32568.987,4.512804250823029
38144,38145,45.725532,12.674556,1.807291667,44864.532,4.651903141809999
38146,38147,40.885246,13.22314,1.174825175,34527.778,4.538168630669495
38148,38149,42.33928,12.302486,1.28668363,34716.852,4.5405403380190945
38150,38151,32.0,14.714286,1.285714286,27500.0,4.439332693830263
38152,38153,48.137209,12.954286,1.55801105,35207.143,4.546630784238687
38154,38155,42.127072,12.589147,1.870503597,44173.611,4.64516290238889
38156,38157,38.156535,14.89823,1.922222222,53989.726,4.732311123415121
38158,38159,39.328366,13.063086,1.664228237,41045.082,4.613261127637781
38160,38161,35.811224,13.076923,1.652173913,73633.333,4.8670744591857495
38162,38163,45.751269,13.015548,1.492923077,37928.025,4.578960228573251
38164,38165,34.411458,11.125,1.276119403,30538.462,4.484847161019923
38166,38167,42.418182,13.539474,1.726190476,39899.628,4.600968846606538
38168,38169,30.391036,13.070946,1.492227979,32843.854,4.516454112903149
38170,38171,34.974952,13.620482,1.708222812,41369.452,4.616679768056441
38172,38173,40.165877,13.690583,1.584033613,42095.785,4.624238612631783
38174,38175,44.504673,11.843373,1.467391304,33495.05,4.524980630424116
38176,38177,49.55,13.341463,0.911111111,32875.0,4.516865761497814
38178,38179,37.873737,13.017544,1.774647887,40405.556,4.606441087245188
38180,38181,38.894495,13.373333,1.925925926,29016.854,4.462650324555755
38182,38183,48.268085,12.842391,1.208955224,37324.921,4.571998897192766
38184,38185,52.339286,12.977778,1.411764706,36741.071,4.565151811812218
38186,38187,40.809683,13.117073,1.545253863,40728.283,4.609896101729914
38188,38189,43.004425,12.766871,1.830601093,43545.113,4.638939421887304
38190,38191,41.393369,12.602086,1.679584775,37045.192,4.568731850011247
38192,38193,38.474638,12.575419,1.587301587,40316.159,4.605479149316307
38194,38195,34.127764,11.724138,1.380782918,41527.322,4.618333925376128
38196,38197,46.246914,12.54386,1.714285714,42697.842,4.63040592581717
38198,38199,38.557874,11.6,1.629347826,34589.917,4.538949519907242
38200,38201,47.53125,13.202733,1.594758065,38668.484,4.587357145868242
38202,38203,43.308894,12.377104,1.40029985,38534.711,4.5858521062420765
38204,38205,37.538767,12.84858,1.342318059,28661.29,4.457295733419096
38206,38207,35.015152,13.097804,1.74833887,36812.396,4.565994085192232
38208,38209,39.533835,13.456522,1.297029703,46034.188,4.663080487006794
38210,38211,40.164948,13.184615,1.652173913,43855.263,4.642021719816122
38212,38213,35.905941,12.892308,1.746268657,36461.538,4.56183498386985
38214,38215,43.049172,12.517544,1.66870665,37257.552,4.57121431626559
38216,38217,42.883085,13.134228,1.481481481,42015.06,4.623404988077995
38218,38219,42.3,11.741573,1.387096774,30980.198,4.491084189085957
38220,38221,42.628755,12.289017,1.532258065,42231.481,4.625636311802594
38222,38223,40.384615,12.102041,1.24137931,39141.509,4.592637564749176
38224,38225,42.069401,12.443515,1.723735409,36131.148,4.5578817606863335
38226,38227,51.192412,12.547692,1.390029326,38592.672,4.5865048483999225
38228,38229,23.357914,11.465,1.376383764,23091.88,4.3634592919639035
38230,38231,26.403593,11.758551,1.616176471,31456.172,4.497705870848337
38232,38233,46.578187,12.329897,1.436858006,36876.674,4.566751744036019
38234,38235,40.640513,12.569808,1.702498107,39099.706,4.592173491844519
38236,38237,35.727083,13.104575,2.169369369,45021.201,4.653417076197946
38238,38239,57.302326,12.272727,1.894736842,40500.0,4.607455023214668
38240,38241,44.173554,12.196226,1.598615917,44217.042,4.645589686093304
38242,38243,43.204622,12.132219,1.63962766,40061.974,4.602732344762496
38244,38245,41.565217,13.135135,1.540540541,42920.0,4.632659713293913
38246,38247,37.228302,12.582278,1.880208333,44942.623,4.652658415683978
38248,38249,38.501629,13.186275,1.569620253,53248.768,4.726309564092159
38250,38251,37.438102,12.453179,1.960486322,41262.931,4.61556007365934
38252,38253,42.930175,12.851712,1.708913821,45375.521,4.65682162462546
38254,38255,28.581395,13.416667,1.5,30121.212,4.478872442771761
38256,38257,44.85396,12.744526,1.927710843,50166.667,4.700415248095878
38258,38259,47.574074,13.441176,1.985294118,40247.253,4.604736243768382
38260,38261,42.925239,12.039049,1.745814307,42846.542,4.631915777229602
38262,38263,45.142342,12.465488,1.442277691,44024.59,4.643695320083569
38264,38265,46.168404,11.984462,1.559440559,32235.412,4.508333225289581
38266,38267,43.370019,12.090452,1.51627907,33297.595,4.522412866661033
38268,38269,45.777907,12.704969,1.634615385,45210.778,4.655241980562269
38270,38271,41.377998,12.209386,1.795056643,36784.926,4.565669886711969
38272,38273,44.544077,12.207171,1.693333333,35399.399,4.548995888771571
38274,38275,45.678309,11.961111,1.392523364,44258.772,4.645999359861859
38276,38277,40.348509,12.133028,1.637860082,37690.566,4.576232659307686
38278,38279,42.808835,12.310538,1.730806142,39259.841,4.59394853640096
38280,38281,35.993852,13.063291,2.092307692,39162.562,4.592871095441286
38282,38283,28.432028,12.630631,2.408934708,45422.951,4.657275345678172
38284,38285,45.064972,11.661654,1.494809689,34809.677,4.541699993471922
38286,38287,34.929504,12.556962,1.935849057,39055.901,4.5916866612126
38288,38289,45.862484,12.382647,1.532824427,42556.748,4.628968433675722
38290,38291,42.895247,12.59892,1.882420091,41379.237,4.616782478361017
38292,38293,36.023403,12.926729,2.234934498,52143.411,4.717199437458009
38294,38295,32.508436,13.626667,2.281418044,61219.387,4.786888976619528
38296,38297,40.89333,12.217846,1.858932299,45933.495,4.66212949138934
38298,38299,37.948138,12.526316,1.882550336,48958.042,4.689824040559083
38300,38301,37.199693,13.036946,2.153535354,47706.25,4.678575279725672
38302,38303,41.882143,13.019802,1.774774775,38305.556,4.583261770447512
38304,38305,39.405111,12.883333,1.993519442,47286.024,4.674732798315399
38306,38307,37.5625,11.111111,2.0,26150.0,4.417471693203293
38308,38309,47.044325,12.503464,1.658436214,39472.539,4.596295062504587
38310,38311,38.929972,12.808696,1.859848485,39879.96,4.600754714038114
38312,38313,34.097902,13.203397,2.327868852,57343.924,4.758487408060032
38314,38315,38.255179,12.731707,1.989782886,48013.636,4.681364595678465
38316,38317,43.675048,12.502825,1.71641791,39440.798,4.595945693375931
38318,38319,41.011947,12.658505,2.050977386,46413.131,4.666640866634006
38320,38321,38.0,12.388889,2.230769231,63040.541,4.799619931516818
38322,38323,43.50363,12.475746,1.829604131,45201.709,4.655154855060022
38324,38325,50.323348,11.681024,1.412665986,35532.495,4.5506257035965305
38326,38327,40.655738,11.831325,1.870967742,44054.545,4.643990720162304
38328,38329,36.266507,13.79454,2.010644959,77801.376,4.890987278016971
38330,38331,48.057292,12.893939,1.307189542,37870.166,4.578297208810448
38332,38333,41.987654,13.039941,1.869593709,43230.642,4.635791685105409
38334,38335,31.871345,12.921283,2.5,64980.72,4.8127845191095275
38336,38337,30.895522,12.948718,2.52,39616.071,4.597871401348123
38338,38339,46.604369,11.753333,1.483333333,34538.162,4.538299222215315
38340,38341,43.315789,12.375,1.808510638,42491.667,4.628303769326748
38342,38343,44.089827,11.64127,1.647058824,38462.079,4.585032755560941
38344,38345,43.674074,13.077465,1.634615385,44921.829,4.6524574303239845
38346,38347,32.298625,12.119122,1.848137536,36896.175,4.566981345495191
38348,38349,43.38997,14.319628,1.797732945,38199.361,4.5820560980819955
38350,38351,37.664678,13.285901,2.193688792,46600.858,4.668393912853844
38352,38353,43.743802,12.784615,1.721649485,43331.522,4.636803943698411
38354,38355,38.15678,13.065844,1.985765125,54912.371,4.739670196031101
38356,38357,34.859296,13.0656,2.022696929,49085.526,4.690953449250812
38358,38359,41.548568,12.591694,1.982974251,36500.297,4.562296398290347
38360,38361,36.853012,13.446248,2.278051622,52485.647,4.720040555197688
38362,38363,35.889515,14.297035,2.027015964,81269.094,4.909925418200058
38364,38365,32.996494,13.808835,2.279238288,67529.422,4.829493032508798
38366,38367,46.499508,12.451832,1.644067797,44595.865,4.6492945920992454
38368,38369,43.860465,12.762712,1.328358209,41140.625,4.614270885122181
38370,38371,44.483786,12.274074,1.641169854,39922.798,4.6012209713271846
38372,38373,38.554217,12.398148,1.896,40884.058,4.611553995726012
38374,38375,39.652447,13.270758,2.033222591,53755.072,4.730419447893509
38376,38377,35.731959,12.769231,1.05,45582.645,4.658799522151426
38378,38379,44.933333,14.333333,1.75308642,30125.0,4.478927055582925
38380,38381,36.467016,13.336393,2.010232075,49542.011,4.694973631407612
38382,38383,36.823328,12.961404,1.798084009,37259.579,4.571237943447775
38384,38385,35.81628,14.202272,2.102960526,66291.292,4.821456483386253
38386,38387,32.230769,17.875,1.875,98055.556,4.991472206589009
38388,38389,43.409341,13.294118,2.041916168,49860.825,4.697759460087999
38390,38391,37.5,13.885714,2.2,55500.0,4.744292983122676
38392,38393,43.173913,13.0,1.05,23355.556,4.368390210517304
38394,38395,41.683761,12.521357,1.554580153,40028.786,4.602372418946075
38396,38397,42.92547,12.91919,1.66177839,39744.792,4.599280228493261
38398,38399,43.538538,12.531139,1.484589274,34955.121,4.5435108098133705
38400,38401,32.698276,12.954545,1.864864865,42537.5,4.628771962103865
38402,38403,42.449439,14.547185,1.890274001,47452.808,4.6762619167174275
38404,38405,40.628809,13.389706,1.547445255,38214.286,4.582225749590052
38406,38407,40.296504,13.309331,1.773862908,38310.339,4.58331599497911
38408,38409,44.462069,13.738318,1.369747899,44081.56,4.644256955340182
38410,38411,42.14014,13.450172,1.540722596,41223.184,4.6151415328150245
38412,38413,42.0,13.239437,1.662162162,33702.312,4.527659694770472
38414,38415,36.90566,12.621622,1.731707317,41662.791,4.619748360073996
38416,38417,42.041353,13.311111,1.747474747,38265.69,4.582809548855613
38418,38419,39.78866,12.69403,1.382550336,30639.053,4.48627533787864
38420,38421,38.729342,13.22196,1.961318533,44887.353,4.652123995880866
38422,38423,44.664516,13.28,1.755555556,40020.548,4.602283031120449
38424,38425,38.711111,13.0625,1.6875,36550.0,4.562887381293879
38426,38427,40.518519,13.028169,1.220779221,32150.0,4.507180977260241
38428,38429,46.037915,12.805851,1.374587459,35489.181,4.5500959770515985
38430,38431,58.085938,13.358491,1.35,48051.471,4.68170668726792
38432,38433,41.923077,12.612613,1.837606838,37773.81,4.577190791513406
38434,38435,40.571959,12.85825,1.444534086,37310.358,4.571829416199194
38436,38437,37.482201,13.336493,1.493449782,35729.167,4.553022891054929
38438,38439,44.528272,13.827051,1.845094379,36164.749,4.558285455240041
38440,38441,38.7326,14.334564,1.948720309,58455.053,4.766822058614467
38442,38443,39.474568,13.447715,2.044766294,41329.89,4.616264249403252
38444,38445,40.627745,13.519882,1.832290363,46517.128,4.667612893239222
38446,38447,37.343146,13.149586,1.824331697,43541.308,4.638901471297862
38450,38451,39.413966,12.850058,1.365079365,40634.122,4.608890880191356
38452,38453,36.282776,12.598485,1.467353952,29095.588,4.463827138383699
38454,38455,35.571032,13.37717,1.967806841,51865.367,4.714877455315751
38456,38457,50.684211,13.059701,1.623188406,30451.22,4.483604696924691
38458,38459,26.947761,12.258824,1.669565217,30886.905,4.489774392316873
38460,38461,39.987288,13.931034,1.717391304,31820.755,4.502710479787115
38462,38463,47.070019,12.361039,1.096618357,24266.275,4.385003114976144
38464,38465,33.968445,13.425482,2.188284519,51032.048,4.7078429976336515
38466,38467,56.236364,11.745455,1.745454545,38810.606,4.588950423992303
38468,38469,42.552773,13.051597,1.18021978,38199.029,4.582052323505908
38470,38471,31.109162,12.081571,1.954054054,25612.5,4.408451971409251
38472,38473,42.365779,12.745357,1.372887451,35557.442,4.550930510305946
38474,38475,42.866969,12.93295,1.627630869,36025.352,4.556608232953363
38476,38477,38.223214,11.960526,1.266666667,42736.559,4.630799551345297
38478,38479,34.30531,12.922078,1.357142857,45276.596,4.655873768136322
38480,38481,43.331643,12.426758,1.456941176,36785.747,4.565679579589719
38482,38483,40.011738,12.951322,1.638712093,45496.253,4.657975630317929
38484,38485,40.758954,13.029292,1.715232437,43712.457,4.640605218101473
38486,38487,43.139566,13.234818,1.348387097,50059.028,4.699482412624688
38488,38489,38.15178,12.601286,1.705569391,41089.286,4.613728594682309
38490,38491,51.896552,13.224806,1.30075188,34935.798,4.543270667814733
38492,38493,47.515625,13.137255,1.396226415,49300.0,4.69284691927723
38494,38495,40.824176,12.432,1.161538462,37807.453,4.577577420940852
38496,38497,33.722714,13.14023,1.442270059,42166.031,4.624962723710596
38498,38499,43.907948,13.448,1.251807229,47791.975,4.679354978080506
38500,38501,38.22973,12.154762,1.3125,30468.75,4.483854637378631
38502,38503,57.428571,14.714286,1.542857143,43467.742,4.638167080669096
38504,38505,42.009973,11.352941,1.14638448,34750.0,4.5409548089261325
38506,38507,48.036082,12.85282,1.436585366,38676.337,4.587445335731093
38508,38509,42.396325,12.302405,1.273615635,32295.918,4.509147633721037
38510,38511,35.874408,14.015385,1.502702703,47600.977,4.677615866614493
38512,38513,38.684458,13.056313,1.801079209,69259.206,4.840477508411894
38514,38515,40.700473,14.136213,1.762701071,82100.256,4.91434451131206
38516,38517,38.803829,13.024307,1.895929994,68101.627,4.833157487664348
38518,38519,38.529847,14.817626,1.539312951,129857.63,5.113467472406176
38520,38521,38.882745,13.83772,1.659918478,101396.699,5.006023816640115
38522,38523,35.098373,13.718396,1.909697216,78608.122,4.895467420817381
38524,38525,43.206315,13.152256,1.687866016,59718.597,4.776109596067128
38526,38527,42.153209,12.187494,1.561981667,57239.088,4.757692705455963
38528,38529,46.029122,12.202321,1.704946319,49778.138,4.697038647365997
38530,38531,38.948594,16.048233,1.271399079,166479.43,5.22136058024851
38532,38533,42.462264,12.234568,1.6,46164.179,4.664305116319468
38534,38535,44.951582,12.350404,1.820023838,39532.615,4.596955542967001
38536,38537,42.980583,12.461538,1.580912863,32310.909,4.509349176158496
38538,38539,44.149356,11.851931,1.412512219,38856.504,4.589463723649026
38540,38541,32.062791,11.169492,1.510204082,42532.11,4.628716928414148
38542,38543,41.674322,12.254545,1.769662921,39704.082,4.598835159129393
38544,38545,44.009146,12.756522,1.835820896,44760.0,4.650890077856312
38546,38547,33.09589,12.717949,2.311111111,30765.306,4.48806123905514
38548,38549,37.591398,12.491803,2.043478261,48736.111,4.68785087079401
38550,38551,46.226901,11.96737,1.41322314,37697.987,4.576318160334894
38552,38553,43.878446,12.31044,1.651072125,40373.274,4.606093969189352
38554,38555,36.445946,13.5,1.5,59296.296,4.773027565590196
38556,38557,38.05,12.076923,1.5,35311.765,4.547919425594912
38558,38559,47.688272,11.943182,1.329177057,36507.801,4.562385674573197
38560,38561,41.826795,12.356739,1.693934142,35257.138,4.547247055517071
38562,38563,39.79602,13.255639,1.877300613,41288.889,4.6158331970509945
38564,38565,38.782953,11.923288,1.754299754,33841.564,4.529450425905812
38566,38567,44.216495,12.832168,1.557324841,36067.123,4.557111500925052
38568,38569,42.617444,11.8625,1.606593407,30253.125,4.480770241803661
38570,38571,50.770492,11.797101,1.132867133,26772.727,4.427692609540843
38572,38573,45.912043,12.618148,1.696192053,39222.484,4.59353509451616
38574,38575,36.758621,12.854167,1.99103139,40671.217,4.609287167941266
